283774	3	5
1983667	3	2
2267507	3	4
1813349	3	4
2424721	3	3
1275804	3	4
1204327	3	4
2143489	3	1
672980	3	5
166100	3	4
2537764	3	5
1650301	3	2
553931	3	4
214166	3	3
6689	3	4
109089	3	5
1854303	3	1
525003	3	5
2312349	3	4
188416	3	3
2213550	3	4
24344	3	4
2344483	3	4
531155	3	4
1959707	3	3
2120279	3	5
1977959	3	4
21983	3	4
2173816	3	1
78931	3	5
2145227	3	4
2463079	3	3
1286051	3	3
958104	3	4
489962	3	3
2297863	3	4
958382	3	4
248932	3	4
1756658	3	3
2579794	3	4
1628475	3	4
206809	3	5
1333	3	4
445828	3	2
2079559	3	5
1007809	3	4
1562675	3	1
1477923	3	4
44783	3	3
52540	3	1
2436327	3	2
1830211	3	4
1857979	3	2
1198785	3	2
870391	3	2
2164676	3	4
1281996	3	4
1853885	3	4
2646060	3	3
709342	3	4
1195585	3	5
1319527	3	5
1478381	3	4
1658752	3	3
41371	3	5
1479793	3	3
1406148	3	3
2446687	3	5
968796	3	3
2266857	3	3
1456369	3	4
1078792	3	4
104768	3	5
372528	3	3
2240742	3	5
1401399	3	4
402377	3	4
51230	3	4
2229289	3	4
2554745	3	4
1710932	3	3
1355097	3	4
1231910	3	3
2599552	3	4
1394444	3	5
1094443	3	2
77266	3	2
153249	3	4
2590630	3	3
2596383	3	3
2601294	3	4
2623268	3	4
1756597	3	5
1673185	3	3
2611525	3	3
2013198	3	4
1704175	3	4
2186436	3	2
2252223	3	5
780282	3	4
203667	3	5
2338873	3	5
479779	3	4
1927897	3	5
719833	3	4
871489	3	5
968765	3	5
1057518	3	4
257517	3	4
2003554	3	4
2203875	3	4
2213289	3	5
2630072	3	3
1142291	3	4
1733188	3	4
1614895	3	4
1947922	3	2
1036823	3	3
786312	3	3
1197233	3	2
1100037	3	3
1130826	3	3
620147	3	5
1479047	3	4
1221390	3	4
2193643	3	5
544496	3	2
357507	3	3
976059	3	3
820624	3	4
924839	3	5
966255	3	4
108052	3	4
375319	3	4
309333	3	4
1599030	3	5
2443370	3	4
871580	3	3
311641	3	1
532382	3	4
2378011	3	5
946970	3	4
175763	3	4
619721	3	4
1248452	3	3
1863843	3	2
1915354	3	4
920625	3	2
1100170	3	4
1733406	3	4
755319	3	3
1743030	3	3
309567	3	2
2096587	3	5
345869	3	4
1544094	3	5
1022903	3	4
290951	3	4
1737484	3	4
183215	3	4
2065639	3	4
250836	3	3
2126122	3	4
1206452	3	4
2068821	3	3
1924939	3	4
1940163	3	4
1033433	3	2
1213801	3	3
1045221	3	1
253037	3	3
341954	3	2
697945	3	4
1115632	3	3
2103655	3	3
2495200	3	5
714550	3	4
979820	3	1
514312	3	3
2025577	3	3
1589677	3	4
425033	3	3
2352327	3	4
156078	3	5
851855	3	4
2441707	3	3
1278394	3	4
962955	3	2
811218	3	5
636475	3	3
1087412	3	4
410537	3	4
1586499	3	3
917063	3	4
1023101	3	3
2393306	3	4
788774	3	4
2586963	3	4
2368791	3	3
244266	3	3
2622138	3	1
793228	3	4
1283965	3	4
2135038	3	4
722006	3	4
1511683	3	1
1939663	3	4
1763372	3	3
1834472	3	3
209549	3	5
515850	3	5
1455472	3	2
2301782	3	4
770921	3	5
297498	3	5
386510	3	5
2494367	3	2
1607574	3	4
1594095	3	4
1124822	3	4
544022	3	3
1817216	3	2
1931698	3	2
569099	3	3
1771085	3	2
604949	3	4
213541	3	3
790920	3	3
2554707	3	4
376148	3	5
1689439	3	5
2485566	3	5
2232958	3	4
2267858	3	3
1956967	3	4
2494005	3	2
323148	3	3
2158065	3	4
2370268	3	4
2152838	3	5
1407746	3	3
1666581	3	4
871548	3	5
2385706	3	4
1969676	3	5
1927329	3	5
1938559	3	5
199769	3	4
2576108	3	1
162854	3	4
215406	3	5
2095263	3	4
556045	3	5
817851	3	4
2491399	3	2
1134816	3	4
660454	3	4
581199	3	4
1545189	3	4
1929487	3	3
528384	3	5
2646115	3	3
727242	3	1
883478	3	1
247940	3	4
369761	3	3
1065126	3	4
1101467	3	4
393413	3	3
478176	3	4
1369550	3	3
2428502	3	4
282525	3	4
2085230	3	4
282522	3	3
2246070	3	3
532649	3	3
1053903	3	2
1521266	3	3
2303969	3	4
2580481	3	2
2551806	3	5
1749903	3	4
2549926	3	5
781779	3	3
22853	3	4
1788346	3	1
1858421	3	4
354704	3	3
841137	3	5
475797	3	4
1876156	3	3
769670	3	4
1272379	3	1
2170930	3	1
788185	3	3
336990	3	3
2625746	3	2
2627825	3	3
109124	3	4
834128	3	3
113694	3	4
32555	3	2
592671	3	3
2618956	3	4
1871063	3	2
2437901	3	3
951568	3	3
1314869	3	2
1370323	3	4
475143	3	4
1618217	3	5
1547807	3	3
968759	3	3
2299121	3	1
477486	3	3
1307784	3	4
1234622	3	4
164845	3	1
1318399	3	4
2178924	3	4
1022046	3	5
962342	3	4
636262	3	1
334051	3	4
665242	3	2
701615	3	3
1304280	3	4
2237185	3	4
2175436	3	3
406221	3	3
1926750	3	5
257250	3	4
1281248	3	2
2128386	3	4
179647	3	5
1029943	3	3
786695	3	4
1532433	3	4
2316025	3	3
2506266	3	5
1130920	3	5
1928584	3	4
35770	3	5
1055670	3	2
1740800	3	5
254887	3	4
187322	3	4
2361606	3	5
118694	3	3
1878820	3	3
2391686	3	3
126899	3	3
2269450	3	3
2130480	3	5
1819462	3	1
1130533	3	3
178511	3	2
1649641	3	3
1630448	3	2
2439493	3	1
2160278	3	3
767139	3	4
1025764	3	3
964865	3	4
500867	3	3
294943	3	4
176054	3	1
1697078	3	2
2031917	3	3
1068821	3	4
120004	3	3
1367949	3	2
1205848	3	4
1386457	3	3
1252571	3	3
283935	3	3
137360	3	2
1204833	3	5
504593	3	4
2141351	3	4
1873737	3	5
388752	3	4
2601604	3	4
2609783	3	4
478484	3	4
148844	3	4
253394	3	5
705026	3	3
1634333	3	5
2040306	3	4
44402	3	4
2040110	3	3
2052691	3	3
187834	3	3
2340535	3	4
489033	3	1
2526250	3	3
561923	3	3
2092379	3	4
1998346	3	4
1144273	3	4
328674	3	3
47512	3	4
2159701	3	4
2069119	3	4
1241521	3	3
1616563	3	4
1095071	3	4
1105606	3	4
1806991	3	5
169126	3	5
1386030	3	4
238740	3	3
2083665	3	2
2491723	3	4
1045551	3	3
1873176	3	5
965528	3	4
593454	3	4
2291427	3	3
1182116	3	3
2245500	3	2
677213	3	4
1927891	3	4
1163795	3	4
2079661	3	3
828724	3	4
2560039	3	3
704538	3	4
1873379	3	4
277990	3	4
1052493	3	4
1945838	3	4
1770331	3	5
2584024	3	3
1654540	3	4
2419782	3	3
2068749	3	3
2331444	3	3
1150223	3	5
755056	3	2
1646880	3	4
1506586	3	3
2267950	3	4
1188701	3	4
2531820	3	4
1848973	3	5
1024854	3	3
50123	3	3
631945	3	4
1122977	3	3
1486636	3	3
1374830	3	4
630174	3	4
1068377	3	5
2070019	3	4
1146281	3	4
1136807	3	4
1931131	3	5
2043472	3	4
1276114	3	3
1950189	3	3
1046918	3	5
1320942	3	5
2091987	3	2
2523426	3	5
808635	3	3
1149883	3	4
908840	3	5
61765	3	4
565510	3	3
2592894	3	4
1528420	3	4
563607	3	4
66230	3	3
1598429	3	2
593167	3	3
1765182	3	4
2264426	3	5
2427632	3	3
698713	3	4
510719	3	4
521461	3	3
1399261	3	3
1902658	3	4
2455107	3	3
728801	3	4
2138332	3	4
1963179	3	3
1057394	3	3
1741962	3	3
2415330	3	4
2429036	3	4
212591	3	4
1200589	3	3
2385738	3	3
275639	3	4
1177340	3	4
1412189	3	5
799974	3	4
808966	3	4
640743	3	3
126083	3	3
755976	3	4
1210264	3	4
207781	3	4
1252629	3	4
1551753	3	3
380673	3	3
2552842	3	4
783779	3	4
2201544	3	4
1449353	3	3
528750	3	4
1931520	3	4
2258411	3	3
1797618	3	4
1489854	3	4
204178	3	4
2569181	3	4
1248503	3	4
2630979	3	4
2261427	3	3
2412908	3	2
2306157	3	5
952156	3	5
2282361	3	5
1698103	3	4
1903324	3	1
1387650	3	3
2322625	3	4
1542242	3	4
572124	3	4
2607695	3	4
2331728	3	3
222897	3	4
2159596	3	5
1270144	3	4
1012590	3	2
410618	3	2
2261134	3	3
1590745	3	3
1871017	3	5
818752	3	4
1048289	3	3
28995	3	4
1517590	3	4
1416480	3	3
2600868	3	3
650828	3	3
1606088	3	1
776473	3	4
1531396	3	4
2415196	3	3
573330	3	4
1471616	3	5
2197203	3	4
2369629	3	4
1404157	3	1
1427751	3	3
780687	3	4
115108	3	3
306622	3	5
1246260	3	3
1312336	3	4
664185	3	4
975911	3	4
132691	3	4
2564320	3	3
493009	3	3
766872	3	5
2176039	3	3
767052	3	3
1265961	3	4
2457095	3	1
1791461	3	4
2353520	3	4
1760074	3	4
277837	3	2
2573212	3	3
1460897	3	4
1828803	3	3
133322	3	4
596255	3	1
170874	3	4
2370423	3	4
939186	3	3
1208920	3	3
1766721	3	5
1218004	3	4
2596745	3	4
745661	3	2
2235676	3	4
1446775	3	4
2141037	3	5
660962	3	4
1346995	3	5
1982434	3	3
2421781	3	3
1148318	3	4
769824	3	4
499971	3	5
1105029	3	3
1611056	3	3
789530	3	5
1742530	3	4
1437916	3	4
226609	3	5
2380272	3	4
2261864	3	4
1868998	3	5
2538387	3	3
188104	3	3
1114552	3	3
2323050	3	3
253900	3	5
1816177	3	5
2427438	3	4
528343	3	3
163515	3	4
974525	3	3
2206130	3	4
2309882	3	4
1787324	3	5
1764923	3	4
1215094	3	4
2589029	3	3
344444	3	3
1301832	3	4
87664	3	3
192539	3	4
1426472	3	4
1614939	3	3
2369855	3	4
522534	3	2
1098735	3	2
1262754	3	4
761585	3	4
1560333	3	4
1204995	3	3
1327359	3	3
2013314	3	4
130968	3	4
364140	3	4
2632269	3	5
494633	3	4
1500112	3	4
1599561	3	4
1316434	3	4
2515053	3	3
1171843	3	5
234141	3	2
1668888	3	5
968745	3	3
546933	3	4
1392235	3	4
6384	3	3
745706	3	3
608018	3	5
1674012	3	3
2494445	3	3
1076614	3	3
2189341	3	3
749164	3	4
2616210	3	2
307313	3	5
2496050	3	4
299857	3	3
967839	3	2
919805	3	4
282268	3	4
2053378	3	3
1774181	3	4
1533440	3	4
2541654	3	3
237824	3	3
1080789	3	3
2604320	3	5
6510	3	3
414045	3	5
81036	3	4
1187347	3	2
2163577	3	3
936199	3	3
747695	3	4
787391	3	4
2320915	3	4
2578149	3	3
2343458	3	5
2163341	3	4
2629551	3	5
1888597	3	4
313158	3	5
2641668	3	4
1917839	3	3
504296	3	3
2431172	3	5
1994646	3	4
46360	3	5
173571	3	5
1080008	3	3
1085488	3	4
1731912	3	4
1527679	3	4
1434479	3	5
2311464	3	3
1394194	3	3
2430230	3	5
330329	3	5
525648	3	4
1529214	3	3
952748	3	4
1031887	3	4
2354593	3	2
341649	3	3
2476384	3	3
595870	3	1
618288	3	5
592281	3	3
1174779	3	4
2146656	3	1
1813526	3	5
41947	3	3
532710	3	3
502145	3	4
1578883	3	5
1722588	3	5
2335640	3	3
1214640	3	3
174107	3	4
1580424	3	4
1566551	3	4
718211	3	4
986066	3	3
1139969	3	3
2464102	3	5
1800842	3	5
1321352	3	4
1507034	3	3
1591987	3	3
1830000	3	5
106442	3	2
285765	3	4
235124	3	4
2012052	3	5
1180049	3	3
620063	3	5
2552319	3	3
2235548	3	2
634604	3	5
820357	3	5
657582	3	4
2334738	3	5
1053090	3	4
1606520	3	3
46567	3	4
303270	3	2
1388915	3	4
470596	3	3
1969536	3	5
1541638	3	4
2588486	3	3
214262	3	3
701692	3	3
10996	3	2
2054241	3	4
1343649	3	4
1973244	3	4
659526	3	4
842962	3	4
2243988	3	4
2639813	3	3
1255155	3	4
2359486	3	4
1767741	3	4
975790	3	4
694149	3	3
1650580	3	4
2168594	3	3
2476740	3	4
382660	3	4
1364733	3	5
2118126	3	2
1799047	3	3
895914	3	3
1241999	3	4
1209934	3	4
945888	3	4
1007254	3	4
336842	3	4
1948594	3	4
1982967	3	2
2510089	3	4
957941	3	3
1444657	3	4
213486	3	4
969759	3	5
788698	3	3
2078462	3	3
2381019	3	5
931055	3	3
1684416	3	4
2357357	3	2
1664010	3	5
1573289	3	4
577547	3	5
939840	3	3
601868	3	4
1434651	3	3
1096430	3	2
586741	3	3
1043428	3	2
822575	3	4
2567000	3	2
907023	3	4
1924500	3	2
134288	3	3
1662102	3	4
2249828	3	3
2424335	3	3
1071305	3	4
556534	3	3
2180134	3	5
1361124	3	5
576990	3	1
2446163	3	3
317848	3	4
937412	3	5
1968068	3	4
395098	3	2
1523143	3	5
1872926	3	3
1735700	3	4
1524620	3	3
212652	3	5
1207990	3	4
2007573	3	4
2363785	3	4
1582905	3	5
480206	3	4
1583947	3	4
2121501	3	5
1808876	3	4
2045112	3	1
791029	3	3
122302	3	5
1648933	3	4
517794	3	4
2263838	3	4
105322	3	2
1598669	3	3
599635	3	4
689205	3	4
1114669	3	3
2088375	3	3
1838839	3	3
373441	3	5
918187	3	5
1241131	3	5
2535238	3	4
2490563	3	3
2130988	3	5
1304156	3	3
1249592	3	4
2140261	3	2
773165	3	4
1610234	3	1
594196	3	5
853383	3	4
592455	3	2
1730699	3	4
2456574	3	4
2477231	3	4
1679973	3	3
877394	3	4
606570	3	4
2490049	3	3
552356	3	3
127911	3	2
1419705	3	4
963611	3	4
1189199	3	3
1925002	3	4
873713	3	1
2325455	3	4
1645664	3	1
2318004	3	4
1107183	3	5
2296192	3	4
734381	3	5
25049	3	4
2050199	3	3
360757	3	3
580784	3	3
286684	3	3
273641	3	3
2318471	3	3
400785	3	3
1071088	3	4
1887644	3	4
1825647	3	4
2028133	3	4
1982293	3	5
818615	3	4
2142951	3	4
1848868	3	4
2573391	3	3
1309777	3	4
40112	3	4
2385945	3	3
1627242	3	4
500866	3	4
271028	3	4
691212	3	4
675111	3	3
177615	3	4
2387369	3	4
2212303	3	3
1897386	3	3
396140	3	4
1822608	3	3
1190391	3	5
1502301	3	4
966716	3	5
1901682	3	4
2360612	3	4
289419	3	5
1508115	3	4
1300105	3	3
2638972	3	4
565401	3	5
950631	3	3
250597	3	4
2011181	3	4
238130	3	3
318409	3	2
2546859	3	3
799810	3	2
1998128	3	4
1824009	3	5
2625471	3	4
2382844	3	5
2460844	3	3
2532041	3	4
2303590	3	3
771637	3	3
1196471	3	5
252818	3	4
2072907	3	4
191678	3	5
368786	3	3
1935793	3	1
2127528	3	5
14035	3	5
2509302	3	5
2393981	3	4
2506048	3	4
2253090	3	3
2440601	3	4
2182390	3	4
2219240	3	3
759509	3	2
1753949	3	3
2616793	3	5
1279413	3	5
1961586	3	4
1788052	3	5
2623717	3	4
446889	3	3
780253	3	2
2113709	3	4
66852	3	3
707012	3	5
2315555	3	3
483380	3	4
1940324	3	4
916101	3	2
377975	3	3
2620317	3	4
1204665	3	4
53663	3	3
1255507	3	4
332805	3	4
349821	3	4
1739440	3	4
1431663	3	4
1708442	3	4
1011106	3	4
1904916	3	4
859412	3	5
1663717	3	3
168939	3	5
2568375	3	4
1001461	3	3
693162	3	3
2306557	3	4
1425295	3	3
2319412	3	5
2171387	3	5
5225	3	4
2541854	3	5
797889	3	4
1667341	3	4
1168312	3	4
679042	3	4
2349577	3	4
854949	3	4
2291306	3	2
2310747	3	4
282736	3	4
2498387	3	3
244062	3	3
1788839	3	4
2470497	3	4
2001318	3	4
340279	3	4
1672270	3	3
300962	3	5
1114714	3	4
1717162	3	2
2046267	3	3
902495	3	5
824980	3	2
427346	3	4
531125	3	1
2178437	3	4
423402	3	3
939439	3	4
2216837	3	4
195008	3	4
1477176	3	3
2550711	3	3
2394410	3	3
673040	3	3
653682	3	3
458859	3	4
1765372	3	4
850959	3	4
171881	3	5
333257	3	4
513050	3	3
2397497	3	5
718564	3	3
565962	3	5
1746477	3	4
1967585	3	3
1600170	3	3
1432546	3	4
1409864	3	5
542345	3	4
1972244	3	3
1912781	3	5
1699645	3	4
815695	3	4
320972	3	5
1662883	3	3
1269998	3	3
1520403	3	4
2253583	3	3
1113667	3	4
513930	3	3
1055669	3	5
382405	3	4
1424177	3	5
1341822	3	3
186973	3	5
1377693	3	5
2340579	3	3
1514528	3	4
465276	3	5
1233239	3	5
450285	3	4
2567571	3	1
2646591	3	4
323983	3	4
1988071	3	5
2176634	3	4
2002948	3	3
1448818	3	3
273047	3	2
1560653	3	4
1240730	3	4
1528767	3	4
1957291	3	2
2331421	3	4
1317671	3	3
356515	3	3
1907559	3	3
2133574	3	3
1264021	3	4
831364	3	5
1254363	3	4
384821	3	4
2625327	3	3
821727	3	4
1218968	3	3
204104	3	5
1591925	3	4
442911	3	3
2153128	3	3
2131774	3	2
1139925	3	5
91245	3	4
2089599	3	1
752702	3	1
86901	3	4
2059660	3	5
588344	3	5
1641505	3	4
1822357	3	3
1538798	3	4
